Timestamp,market-cap
2021-02-02 06:02:56,633483104480.2452
2021-02-02 09:21:56,658576375000
2021-02-02 11:33:00,651598718750
2021-02-02 13:49:13,650113060500
2021-02-02 16:15:01,647268320981.2499
2021-02-02 19:29:38,657278880912.5
2021-02-02 21:40:37,665027748268.75
2021-02-03 00:21:12,663281485059.375
2021-02-03 02:24:43,669103317250
2021-02-03 04:34:36,684867151084.375
2021-02-03 07:04:05,682283162756.25
2021-02-03 09:53:16,668332813918.75
2021-02-03 13:19:41,677180261100
2021-02-03 15:51:35,686632903359.375
2021-02-03 19:04:17,691486911750
2021-02-03 22:09:51,694879423737.5
2021-02-04 00:54:18,706836530400
2021-02-04 02:54:19,706058578412.5
2021-02-04 06:09:26,701668567875
2021-02-04 08:51:01,714854766487.4999
2021-02-04 10:55:52,703352288400
2021-02-04 13:25:08,699315950618.75
2021-02-04 16:55:51,684796936012.5
2021-02-04 19:34:03,693589174031.25
2021-02-04 22:12:45,702148769225
2021-02-04 23:50:23,691120688887.5
2021-02-05 02:28:57,685948366500
2021-02-05 04:08:04,696556239053.125
2021-02-05 05:51:08,693851022000
2021-02-05 09:13:43,704030801053.125
2021-02-05 12:24:25,701986608793.75
2021-02-05 14:09:22,714745687100
2021-02-05 16:03:24,708252258694.2433
2021-02-05 19:27:17,695807574300
2021-02-05 21:53:28,704712152612.5
2021-02-06 00:08:36,714315105937.5
2021-02-06 02:53:25,735826126440.625
2021-02-06 05:36:25,729201551671.875
2021-02-06 08:17:29,738143768475
2021-02-06 10:33:48,741807266812.5
2021-02-06 13:24:01,748273045050
2021-02-06 17:11:51,758258318000
2021-02-06 19:29:25,753141764656.25
2021-02-06 21:35:36,750101448731.25
2021-02-06 23:38:13,734482211484.375
2021-02-07 01:31:59,732996666250
2021-02-07 05:41:54,715105292709.375
2021-02-07 08:25:14,734755490556.25
2021-02-07 10:32:14,735029702081.25
2021-02-07 13:33:12,727454691000
2021-02-07 15:57:46,709507010625
2021-02-07 17:42:29,709157234337.5001
2021-02-07 20:03:27,709794443531.25
2021-02-07 23:31:22,727489915750
2021-02-08 01:01:59,722428703906.2501
2021-02-08 03:39:58,715300307625
2021-02-08 06:18:31,727036796000
2021-02-08 08:40:27,731501146512.5
2021-02-08 12:00:29,736058387575.3444
2021-02-08 14:25:26,813823982156.2501
2021-02-08 16:04:31,817665023740.6251
2021-02-08 19:21:06,800983391109.375
2021-02-08 21:26:28,820887459462.4999
2021-02-09 00:16:21,873066228187.5
2021-02-09 04:11:00,868488697899.6174
2021-02-09 06:44:56,878624744539.7333
2021-02-09 09:55:00,859169085046.875
2021-02-09 12:22:13,870944386225
2021-02-09 15:30:09,876983581578.1251
2021-02-09 17:56:08,863830543275
2021-02-09 20:54:58,882043051726.2344
2021-02-09 23:46:50,866774045134.375
2021-02-10 01:44:12,861098490768.75
2021-02-10 04:38:50,856111985259.375
2021-02-10 07:45:04,876855878250
2021-02-10 09:52:50,872763399750.0001
2021-02-10 13:33:55,849328792528.125
2021-02-10 16:02:55,826964862562.5
2021-02-10 19:19:47,834643175390.625
2021-02-10 20:40:45,837283421975
2021-02-11 02:19:11,832426957518.75
2021-02-11 05:00:08,834257289993.75
2021-02-11 08:11:16,834429680000
2021-02-11 11:34:40,863267130025
2021-02-11 15:41:43,893455284937.5
2021-02-11 17:36:11,882722503400.0001
2021-02-11 21:21:13,880836990918.75
2021-02-12 00:05:34,895584948400
2021-02-12 02:48:55,894537970968.75
2021-02-12 05:51:35,884531373600
2021-02-12 08:35:44,887935760012.5
2021-02-12 11:42:28,892346023293.75
2021-02-12 13:58:02,893459404293.75
2021-02-12 17:54:36,890214415200
2021-02-12 20:25:14,883476534937.5001
2021-02-12 23:13:59,895011726062.5
2021-02-13 02:04:17,889848090512.5
2021-02-13 04:34:54,892088439984.3749
2021-02-13 07:40:44,888526383750
2021-02-13 10:47:14,876805444559.375
2021-02-13 13:05:59,874388857799.9999
2021-02-13 15:21:28,878939005553.125
2021-02-13 17:33:36,877071923750
2021-02-13 21:07:11,875353843940.625
2021-02-13 23:05:54,878041272387.5
2021-02-14 01:22:28,886848072550
2021-02-14 03:52:25,886359482606.25
2021-02-14 05:52:33,896246874500
2021-02-14 08:25:58,912794050000
2021-02-14 11:57:18,914867025993.7501
2021-02-14 14:30:46,913260864731.25
2021-02-14 17:39:51,912343949531.25
2021-02-14 19:57:34,907617418875
2021-02-14 22:56:46,917020916521.875
2021-02-15 02:03:32,896068423293.75
2021-02-15 05:17:29,874407781640.625
2021-02-15 08:02:14,881305609750
2021-02-15 10:43:41,887421081421.875
2021-02-15 13:05:20,894962080750
2021-02-15 16:49:20,903145590375
2021-02-15 18:48:14,905023029259.3751
2021-02-15 20:23:47,906919119337.5
2021-02-16 00:21:13,888620371959.375
2021-02-16 04:20:57,925512938925
2021-02-16 08:46:06,915718755078.1249
2021-02-16 12:36:52,933143272968.75
2021-02-16 16:11:14,913083687621.875
2021-02-16 18:26:49,891021393071.8256
2021-02-16 21:29:11,906256679034.375
2021-02-16 23:54:52,916424887437.5001
2021-02-17 03:32:00,920724511728.125
2021-02-17 06:49:19,936379718550
2021-02-17 09:29:43,959664500931.25
2021-02-17 12:11:53,956772835768.7501
2021-02-17 16:08:17,954672964359.375
2021-02-17 19:29:02,960770851937.5
2021-02-17 20:47:24,978150140625
2021-02-17 23:42:50,977177563031.25
2021-02-18 01:44:42,973922571827.5708
2021-02-18 03:44:39,971776184750
2021-02-18 07:19:45,968018091468.75
2021-02-18 10:25:36,969001789718.75
2021-02-18 13:47:21,965765659512.5
2021-02-18 17:33:47,969162548906.25
2021-02-18 20:38:45,970435071528.1249
2021-02-18 23:36:30,963201918000
2021-02-19 02:43:23,950267135003.125
2021-02-19 05:27:33,956700805118.75
2021-02-19 07:48:51,966572285156.25
2021-02-19 09:54:13,983822476412.5
2021-02-19 12:19:24,983297047925.0001
2021-02-19 15:28:45,989647204218.75
2021-02-19 18:57:23,1021273292365.625
2021-02-19 21:01:39,1032487015749.9999
2021-02-19 23:17:54,1039964879025
2021-02-20 02:24:13,1049166422793.75
2021-02-20 05:23:26,1041616493125
2021-02-20 07:14:15,1044156612300
2021-02-20 10:39:14,1035879850359.3751
2021-02-20 13:15:42,1064106779575
2021-02-20 16:21:22,1055243066062.5
2021-02-20 19:43:51,1062898381050
2021-02-20 21:53:29,1060854678915.6251
2021-02-21 01:07:25,1041378554062.5001
2021-02-21 03:34:56,1056189537540.625
